(0.1929985235096109, 0.061145637094429106, 0.12634679139232174)
(0.6471673478431338, 0.19173785517965125, 0.6263331114249057)
(0.20725077238423784, 0.6055993883828639, 0.9339177931604777)
(0.546759144971542, 0.6962576967054331, 0.6571104450696399)
(0.9326545926778341, 0.6316616906506952, 0.2572180339846416)
(0.8766408029777524, 0.6992632024537351, 0.5231513543992404)
(0.6292781701896346, 0.9538809922107461, 0.534679345164974)
(0.9926998902628767, 0.27158035677585046, 0.4329138877179135)
(0.611990126968547, 0.9819579388109335, 0.5633728295884364)
(0.7846966088989928, 0.2066550263883361, 0.5280201605061196)
(0.7010791417934268, 0.2861367154112706, 0.766194989000909)
(0.48072015840681837, 0.02041836326603419, 0.8099467186391663)
(0.25432931644870427, 0.9710591672605534, 0.5530050980062353)
(0.4016680936858845, 0.4992565540349969, 0.856413345825478)
(0.8184651021175173, 0.1484750813104173, 0.43211052439349085)
(0.30415240198229354, 0.6010178517776117, 0.8995670284868311)
(0.4766423355289825, 0.9927814123089712, 0.3352848542162009)
(0.40936480223165594, 0.7077246846498034, 0.21831315814833818)
(0.7640522037199783, 0.38739082493847166, 0.33142382430563166)
(0.6173007972802721, 0.7430736538316268, 0.8499942867340733)
(0.5465283231269403, 0.6238238383152167, 0.7958660083267513)
(0.8081882790670848, 0.8909003819517068, 0.3455991870370091)
(0.6143535017865533, 0.8896804228106023, 0.7821818337419607)
(0.7606130692446444, 0.35502086052465887, 0.3142339331414955)
(0.21609078633790502, 0.9242484407950773, 0.14710090146119215)
(0.9969976541942067, 0.8880296698689996, 0.6207246507597199)
(0.2962600727577468, 0.046968352141622094, 0.3546302563578416)
(0.8087409143676363, 0.3800184868478832, 0.2620914894246247)
(0.9141283857098553, 0.790504698140934, 0.1103801059573748)
(0.2506103210433256, 0.3529783288057654, 0.2619051365441982)
(0.954596808401772, 0.7527343256119706, 0.08584164467685063)
(0.4313229681912094, 0.7962851269481022, 0.9870923882178029)
(0.7170406014373018, 0.16890655650555408, 0.33194039042247114)
(0.4636439065435862, 0.43835297092649583, 0.920095086950249)
(0.8342427740189218, 0.9129314972389058, 0.17388039143690215)
(0.8496305344935922, 0.6284072020115394, 0.2783235864374496)
(0.16856525447450776, 0.6698531534784327, 0.25227038335364904)
(0.10378651560547458, 0.03363247801140912, 0.5363873278584551)
(0.7355194405253748, 0.12188902685158998, 0.591681545626012)
(0.8915554177589595, 0.4222675153850135, 0.28963940384742193)
(0.5880436542486875, 0.8072452213716572, 0.8919687817662058)
(0.27934935156372787, 0.15563210565754337, 0.36587264606743963)
(0.595045877755386, 0.18285866545331642, 0.5190671414601729)
(0.8330780069293844, 0.624925302543761, 0.08213772800856689)
(0.2620716738915573, 0.12722102079849673, 0.6037875053639038)
(0.9054499389479879, 0.6693513585961883, 0.39236557713205533)
(0.12697128859075313, 0.21222674021499233, 0.05469328610888646)
(0.044346798922851205, 0.38053188988692155, 0.23636160966809527)
(0.46574808679554247, 0.1081957821590821, 0.528179944167937)
(0.7906597352226905, 0.6042156492063766, 0.2250055570100803)
(0.19638054011874806, 0.7232560722016562, 0.5212720214604002)
(0.6665026725906772, 0.3655271594902155, 0.26346855404331093)
(0.8281931477660586, 0.9337786306806302, 0.7922457424689395)
(0.48969104036714806, 0.14367478641418607, 0.0811270264945122)
(0.23998938503360212, 0.4453890751993115, 0.06787215067167929)
(0.734897095842636, 0.05975478414916313, 0.5467163102247858)
(0.7606192562021671, 0.13501966752117323, 0.7111526041467714)
(0.7997608103962854, 0.8225396414590724, 0.42362137479679396)
(0.4873721345438734, 0.9160720387461201, 0.5317611604651324)
(0.8852331762015022, 0.04844892145475044, 0.5267397229764245)
(0.8949734512510441, 0.38469084944505305, 0.9518258200547602)
(0.3476919956144038, 0.7937038901203362, 0.7850765840967282)
(0.1994837439830306, 0.6544468706939832, 0.4622918440697902)
(0.06967996337119797, 0.3857193617859257, 0.7162595747578738)
(0.19184927533011353, 0.6953875532027165, 0.8697969481048656)
(0.5285235472298513, 0.0604658158558079, 0.9061069382170431)
(0.7518589057402632, 0.30371689584499884, 0.3658843086957322)
(0.05229665861937949, 0.1654434474009554, 0.40964797428246635)
(0.11058168210494257, 0.4387892939080974, 0.04477444755415094)
(0.32393929242292074, 0.6238981186764603, 0.7407709118382744)
(0.6878532445797161, 0.605277242646954, 0.5129305027681181)
(0.8400915635791258, 0.36753100901181124, 0.24939944985276574)
(0.33264822448962195, 0.014476947987115962, 0.12473099745474348)
(0.7505917175182728, 0.098425816409075, 0.4383727075208146)
(0.7783088728590365, 0.2420762541578102, 0.8332940100878019)
(0.15971870016809608, 0.8028022539133078, 0.5147475785718626)
(0.9542315319369465, 0.6355601302142787, 0.9947107570696863)
(0.4590718467233197, 0.002499122754335059, 0.07808864717084085)
(0.7425114165032356, 0.06131698085679205, 0.87805425878899)
(0.5959902351734868, 0.28497436225536377, 0.3502425056875689)
(0.3068314180552585, 0.29039713544216006, 0.7097611837249208)
(0.6950630510348811, 0.5269553036713938, 0.12583663706739368)
(0.9770309398917743, 0.8545178158281491, 0.9087646516963053)
(0.41399003541659385, 0.3732274095226932, 0.2611560824079012)
(0.06935798471433352, 0.06425648545731599, 0.7185753236285187)
(0.7547563978320452, 0.8215537850866781, 0.7433940048783314)
(0.2691324966045483, 0.9432563516819379, 0.03043256983484799)
(0.23342693349411914, 0.05051513510712413, 0.3697846601260917)
(0.5453476002565394, 0.09414955600176944, 0.6877833454124697)
(0.8580681462988196, 0.06184664361464942, 0.3033685355967628)
(0.848335708757755, 0.6862424370637552, 0.3564814969546869)
(0.9691486247907012, 0.11531254684954417, 0.09153530089978534)
(0.8460475637048989, 0.05755863777317782, 0.25683525081204583)
(0.061692097306128124, 0.968054220224542, 0.5775564232041451)
(0.8591956109539561, 0.8818742324659795, 0.578286303508269)
(0.7088076249320202, 0.5143338674643688, 0.8988111461154974)
(0.6441815579331888, 0.38717518883848867, 0.7133257757920015)
(0.3059954323239227, 0.07119150305613997, 0.08298208691255926)
(0.3098495654264478, 0.2240636504154021, 0.9520579086616381)
(0.10942924948871602, 0.9102609927349969, 0.5458049240195999)
(0.05764088164969017, 0.958014892738502, 0.2839479495474079)
(0.9968123534468043, 0.27966363357733126, 0.6101822130342295)
(0.2849057951624032, 0.9248198391676626, 0.1378174514504218)
(0.8433890159852724, 0.9811822884601882, 0.794475798841238)
(0.05182694485914441, 0.5171308342425923, 0.3505264919469532)
(0.5546204178385711, 0.282617608495627, 0.4473286171964225)
(0.5614394946353122, 0.4401437316700324, 0.6696050501455472)
(0.6727212911142237, 0.041523303664546374, 0.7842204032831517)
(0.8891038905041788, 0.6595358395586443, 0.9347742797716598)
(0.6601395796648596, 0.021583057312010157, 0.8285777396404432)
(0.8351267931301152, 0.7102710338390216, 0.052435569854918485)
(0.2908086016895034, 0.932715529679465, 0.030231250925723097)
(0.21017282293513073, 0.5552910020104616, 0.006112257887657568)
(0.8942659494786931, 0.6051468004052436, 0.9996665955036886)
(0.14339494071798986, 0.9535723606697448, 0.1056924720566883)
(0.20266371933986171, 0.767530716813779, 0.9717132737716198)
(0.8918766248375808, 0.31999574011785514, 0.2853461376264822)
(0.23577755746183104, 0.3388487887077626, 0.9509087426489903)
(0.9884714474427472, 0.8346198690780421, 0.9997540626664453)
(0.5353279170261266, 0.8888047174399747, 0.962119726899175)
(0.6340591369096912, 0.6498769278119942, 0.5243207250017716)
(0.444717436940841, 0.9275730084052022, 0.3481535695220551)
(0.3765871186736448, 0.23245355284044045, 0.7957998852198803)
(0.07078609499142596, 0.35221976481876693, 0.646898319074369)
(0.4637615550864981, 0.3589459888820522, 0.9364465195475999)
(0.0659243880185153, 0.875652422562179, 0.7578538558590272)
(0.7196133473154095, 0.8257398190659687, 0.765111013418505)
(0.10782181762112586, 0.972839391478334, 0.2540655890906802)
(0.12164728880858611, 0.10545143270276425, 0.1055395726088767)
(0.5702672264174494, 0.2758682867985237, 0.7749209320868186)
(0.460642794640041, 0.5264597915868945, 0.38616827545865984)
(0.906149005518847, 0.8697767665898056, 0.2286271046570374)
(0.29313783558584705, 0.35797919991275995, 0.6034041635727978)
(0.7076813229062338, 0.6105921414189461, 0.5091194537349868)
(0.44131753919731653, 0.2876062321583599, 0.3109378011563)
(0.7894001590280342, 0.1009707562908514, 0.4827926764494711)
(0.9263458432471937, 0.3551024358788334, 0.30784550120859977)
(0.052031895167382936, 0.40879888853028734, 0.10811275077504379)
(0.8340106324857844, 0.14375291393832335, 0.371873394908272)
(0.2463836375304861, 0.22208564891562554, 0.16019124576786248)
(0.9625074734382287, 0.5791641585463693, 0.4731819725008737)
(0.9949134800168088, 0.09929720440850043, 0.9613740518037078)
(0.37824103694323874, 0.19279961433300408, 0.8802355140054554)
(0.4632387181254183, 0.0349008009791425, 0.4292851411767401)
(0.40898007707191797, 0.7574286723001414, 0.9176483889023564)
(0.7425111670101734, 0.4284509387923787, 0.5324128907750928)
(0.6495479950064577, 0.09282263461175189, 0.752815222326869)
(0.3578321265870643, 0.49214840394988113, 0.9383023304453574)
(0.3762020080566194, 0.2388196185260162, 0.8062006832800878)
(0.014880008704271419, 0.6011448501827448, 0.9080131352881877)
(0.08219698198892744, 0.4415969834563569, 0.9751179872501952)
(0.9348046870742399, 0.9805801488142932, 0.20262906899059252)
(0.6855774433895255, 0.035644664294052, 0.06158248860798343)
(0.7023359090161578, 0.1300578327734585, 0.14141916342841332)
(0.41392251993714013, 0.8481533130000712, 0.4652555267184093)
(0.1325936347191129, 0.7221433616138816, 0.4557965208316048)
(0.20136015254440187, 0.9381632289858064, 0.7696270283032489)
(0.6283570828798094, 0.9077660836604751, 0.5939864692617801)
(0.2764989108841267, 0.47457373599881825, 0.72540732391941)
(0.06154570458669617, 0.6300867092930799, 0.9606137066311627)
(0.7472622918538278, 0.004310376665192961, 0.5466355652230779)
(0.8658691936790813, 0.9686964122294093, 0.08152869224331627)
(0.029117968216251233, 0.6872922274723032, 0.7836732320567037)
(0.9972698326836243, 0.3949481085172879, 0.9501442661183689)
(0.9177382182950001, 0.3452027389893444, 0.6426195418500258)
(0.6045478920060068, 0.8901800642225555, 0.4177927407933687)
(0.5408055966936742, 0.8653381499093923, 0.5787601078222964)
(0.6034450566467727, 0.1371444270240173, 0.16411069261832734)
(0.1793894582686777, 0.7969004632375707, 0.2462596176505677)
(0.7509093583579849, 0.8827635930733844, 0.8464648907203619)
(0.9633761279672505, 0.824143121996287, 0.4510048129918023)
(0.05105174149236458, 0.45975196734787693, 0.44062555706275297)
(0.29099013205024227, 0.04936922163035873, 0.6908041199754347)
(0.011154397173056108, 0.6988657453382655, 0.7824469117403255)
(0.7988136046835558, 0.6013239739751083, 0.2190097314393219)
(0.759398274687709, 0.5586955764237497, 0.3029045020767219)
(0.48716212848892215, 0.043608830932320264, 0.09909486649736532)
(0.9999605046615265, 0.8641071965508463, 0.4290566838102262)
(0.30921070868479283, 0.04683548218680933, 0.31091995865740485)
(0.8199077573537977, 0.0028134491237888914, 0.5196048631622054)
(0.6911147847377872, 0.5216522277388145, 0.6277152273058696)
(0.15211573665336975, 0.036643821173634294, 0.44521216070552083)
(0.14995407400719396, 0.7157166732997121, 0.17120090084839668)
(0.21998425887513984, 0.48405850164561404, 0.6628642870906719)
(0.9125559015161303, 0.2185734122244578, 0.124412344990804)
(0.5567491441878006, 0.2469787876050098, 0.8404768059294945)
(0.3370068638076922, 0.6877614073726681, 0.9811684248091199)
(0.24223618417730097, 0.5264083965858846, 0.7333750862459006)
(0.8942331526877758, 0.42638976071772816, 0.11481951644155342)
(0.07267302196415393, 0.07709127868214516, 0.1443089307951202)
(0.4726704349124887, 0.17701123082077808, 0.08395264888252585)
(0.6726582255894225, 0.9640611088042046, 0.12888743971152583)
(0.40899996241192815, 0.708096313670378, 0.7188180749556731)
(0.6675992248016629, 0.8022842673246674, 0.13292220939813992)
(0.2792651680142956, 0.019760153622858212, 0.13292629965057046)
(0.8396215457354237, 0.4417289301864923, 0.1545160305259049)
(0.7585346564138206, 0.6501466317235611, 0.15832524499776723)
(0.9307487570536928, 0.8609440321135372, 0.5425729596194595)
(0.5457704006503457, 0.2619222016910192, 0.3333415798624544)
(0.8430282152714651, 0.07116677182120446, 0.28299646783217247)
(0.2398090239660262, 0.5580452978661251, 0.7324107075392287)
(0.37532983997857283, 0.3873362444789027, 0.6939913935179779)
(0.606136036066826, 0.1532007628819787, 0.15829492329761252)
(0.02880978717767224, 0.8730256989706331, 0.18612673954906278)
(0.8072799549726658, 0.808271563488584, 0.007316309334144844)
(0.4322629022111699, 0.6059902705907257, 0.6811937866997928)
(0.8487034858277092, 0.0014241206603703427, 0.06863044075048819)
(0.9182199462048617, 0.9428711521112881, 0.9109991450715813)
(0.912645722420777, 0.9103888233979415, 0.4269798571965393)
(0.19681332911654625, 0.8655308805415415, 0.6445770342880184)
(0.1685355236459266, 0.024354269602578138, 0.10590916187358379)
(0.8367294940770617, 0.16898843913183192, 0.9443704634857154)
(0.8622384751081924, 0.7016159260333665, 0.41029898550043065)
(0.5181709402077931, 0.27530425937071157, 0.7615338928164459)
(0.08342461751354546, 0.3454688368826887, 0.08818121579185412)
(0.5870924528733404, 0.46791173778164097, 0.22354654157481602)
(0.49964591349243337, 0.5291832939495664, 0.15703811486407915)
(0.8616246956277301, 0.5858048193569476, 0.6042656991244483)
(0.24761627122794516, 0.5756195443439126, 0.892310693815018)
(0.9584079470324169, 0.801371433301576, 0.03444414627061165)
(0.15213327849459113, 0.3482036132966658, 0.9599464324307075)
(0.7229095276924352, 0.23441209514063244, 0.5856620673438058)
(0.07840608834892837, 0.39958503185601035, 0.8776664070858938)
(0.5059407391747026, 0.24196158035644177, 0.8886559633580854)
(0.2962743776556579, 0.7940248110222995, 0.7375077051880888)
(0.11609727369344924, 0.3304698926926055, 0.7607959254847638)
(0.6351509243633665, 0.34368779883572753, 0.27823509636963384)
(0.3520075440844367, 0.8313604628862542, 0.6473022778316486)
(0.766584073416604, 0.30523250829815396, 0.43734593796988797)
(0.44529666851616967, 0.529632436711407, 0.6155620614068478)
(0.015203496389206261, 0.8978083905656479, 0.6375312249200094)
(0.7879808571688607, 0.6629258284406903, 0.6193444876980304)
(0.004260941921871209, 0.18480922458595916, 0.07529419474450205)
(0.7685914901044876, 0.6999525606265773, 0.9897142033893408)
(0.18810574344499442, 0.6068399376098358, 0.007244662080553077)
(0.7335424511058608, 0.9664193179581173, 0.34468393710983736)
(0.8740455081893853, 0.08959649205259745, 0.9685363386937912)
(0.8046993777313002, 0.5106149564615114, 0.5593861329011443)
(0.17908262910658868, 0.5418458529250352, 0.7594393402063859)
(0.5124533196873247, 0.43553214604114265, 0.5647927133799518)
(0.9948358061399258, 0.5080090874293847, 0.921268439514086)
(0.9113108051724692, 0.29693981475194065, 0.724515910427445)
(0.909033609416305, 0.6982206040322145, 0.709203970730479)
(0.4828667580250716, 0.5976868419661725, 0.45131298961577104)
(0.6820022293601573, 0.877315839906721, 0.7556520900056198)
(0.394468335895129, 0.1456858491356161, 0.7013301653639169)
(0.3491727217949241, 0.43360242353053613, 0.08476273401601409)
(0.6103060352013662, 0.913559548009873, 0.2139626731812826)
(0.9486232096443665, 0.7474494313435034, 0.7275646998912235)
(0.014450463208005249, 0.45995677931084955, 0.7475235543316683)
(0.03236018470110069, 0.6490135609630977, 0.09518045041707734)
(0.38404468179447093, 0.9496837009782659, 0.46507627947789754)
(0.6771146727024215, 0.7521185646771452, 0.7785772435976752)
(0.4782706608582953, 0.9161235356762689, 0.14661734448418418)
(0.46426242165094145, 0.017657763096239343, 0.3243540626891105)
(0.38344297339573985, 0.9293948271098554, 0.5737058056253664)
(0.552100435642724, 0.6259401288100682, 0.18975340442744137)
(0.8599766953782336, 0.059043973884772005, 0.9675436548228553)
(0.6794611726904717, 0.14721340201207522, 0.698661571218559)
(0.45702014116213685, 0.4029983253286765, 0.47442132720842645)
(0.7869544879315522, 0.21533995810225293, 0.03944358512700363)
(0.9728633367172744, 0.45071221455805055, 0.1602505092172617)
(0.7007513073923564, 0.7897229483870475, 0.20801855360694332)
(0.9711753959296464, 0.3864628349235717, 0.240698307966964)
(0.29176095692511805, 0.12440993777530696, 0.3541364714255516)
(0.8501793744547389, 0.8354497117049634, 0.05159351274452728)
(0.7436947588843268, 0.41720545255132313, 0.505160301741597)
(0.5893733259280696, 0.11543020444336372, 0.12416587089102027)
(0.8732465527793095, 0.8480465714786932, 0.7280702958498806)
(0.0338085436628377, 0.31707564795942944, 0.3650894030374552)
(0.775384585057503, 0.02391847861663643, 0.6051228390523409)
(0.03889563354034398, 0.5632601892744438, 0.14158168848749297)
(0.2751171218602525, 0.23925953795380894, 0.6099106670020185)
(0.9693859103118142, 0.3647129485767744, 0.7894324000022317)
(0.6049339485180019, 0.4482067460187149, 0.5499601582048856)
(0.9391776939950122, 0.9352869990871523, 0.6908410085097106)
(0.7902614031041016, 0.7850968317612219, 0.25437745607688533)
(0.8325380525763888, 0.7650974553868625, 0.8169204511237109)
(0.3618878290332157, 0.5427199771192994, 0.4338456800410938)
(0.5914140175479066, 0.4508590367607842, 0.7502740419525596)
(0.048389161495450916, 0.06380064639236027, 0.855964809001361)
(0.06774146096234102, 0.6756742939534048, 0.5338613991568983)
(0.7997595337312998, 0.9494670149881244, 0.16137369676280844)
(0.9401362837283854, 0.45235452357076245, 0.582230808203563)
(0.030816195940299163, 0.31841353388602067, 0.8633387331099313)
(0.11271184124043454, 0.6505110477555709, 0.7318706168005583)
(0.43275903529074, 0.510675676391383, 0.37634105235825366)
(0.8476850533400984, 0.3046796068844472, 0.14754862505093136)
(0.3392636076955743, 0.4793810731478443, 0.5387379002936443)
(0.6055880962225912, 0.48711360561912453, 0.602853711662779)
(0.30270435527788775, 0.12254680631238346, 0.8377446962899961)
(0.9149105354871673, 0.7686178885309882, 0.6278408970340122)
(0.0037681618921384663, 0.26019804781908495, 0.7071382614097688)
(0.4097899605555393, 0.98890921976041, 0.8368124933779509)
(0.4856445995982336, 0.15111715023358763, 0.7731330841480344)
(0.5086443836247585, 0.9857472660506399, 0.2054985669318674)
(0.9516207409911237, 0.9487453550201143, 0.6412784099230256)
(0.34964976660287184, 0.11221898646568751, 0.9907900457507665)
(0.92934614280733, 0.88341461343939, 0.006702261826208145)
(0.3476483002250633, 0.016993990410977267, 0.5927985245555994)
(0.9770919216379016, 0.20442583963354843, 0.900610478384055)
(0.10046230358040731, 0.554553231353459, 0.5977632525569283)
(0.027371875145544733, 0.025280835647520927, 0.3943095064992451)
(0.2122263006384898, 0.7095948384711382, 0.20721340265017663)
(0.5618660499865638, 0.936712487549308, 0.9421866322278875)
(0.42582515307317703, 0.9183604481417442, 0.6756025174558631)
(0.5166675173435442, 0.42016671903397673, 0.5456570376382033)
(0.40924633258567167, 0.8856199596758456, 0.2920045761115021)
(0.15147973221615063, 0.22588421552251936, 0.027290997007307638)
(0.226126194254618, 0.4218317493148166, 0.057907402459817625)
(0.15273788654366138, 0.9721135814963224, 0.7123977034716985)
(0.7326046072639552, 0.6318927136979753, 0.30089502648044497)
(0.26139826845239056, 0.3726548278085148, 0.8566239815729281)
(0.7198275445788073, 0.7621298318267524, 0.9696231926574016)
(0.7787775371664739, 0.7561775755149596, 0.12038497961224681)
(0.7670961115449496, 0.38034129917968085, 0.9044268145316172)
(0.385064935141758, 0.9801663277590952, 0.052230493521784105)
(0.056242236844538995, 0.3399811882273043, 0.30370704500514023)
(0.09518017590322025, 0.49004525107215624, 0.6558508416434227)
(0.9950872849427458, 0.7265358856026249, 0.8281186956891923)
(0.13171839242289018, 0.5847715997128873, 0.5763393239183556)
(0.582533097688033, 0.7993563939283561, 0.5192358312466809)
(0.5646618313684054, 0.8915917058905103, 0.7222365757376619)
(0.12913895290086352, 0.25661496734737077, 0.6157144155282447)
(0.814973738670373, 0.17095352101491967, 0.17509652620776017)
(0.5784817757054126, 0.3852486509748909, 0.8080974137689254)
(0.5054546080055606, 0.9441145965827489, 0.7437855775742664)
(0.6880548122619261, 0.9767922493555694, 0.8634536623942496)
(0.9849553222494449, 0.8038467756510663, 0.2739323651937845)
(0.1146535398400571, 0.37566475559680623, 0.8001710915512709)
(0.49126758549994254, 0.22049166618596983, 0.3074577771389255)
(0.008608425692235078, 0.9340355183161231, 0.2767222564144628)
(0.546949751233174, 0.3261991856209199, 0.010155569302219503)
(0.9839632423890905, 0.10020677604800843, 0.11052243843876153)
(0.9188617600877372, 0.2645539750333, 0.9216075995438324)
(0.3314512014461375, 0.4726324017176967, 0.8926709946266539)
(0.27791876816242256, 0.3146862796354404, 0.2248075087131438)
(0.6708960189124397, 0.03914884190932377, 0.33436502871045093)
(0.8260132541845774, 0.6157979183067646, 0.8764260438439687)
(0.5220448154528036, 0.5416565250257754, 0.7396950095585734)
(0.8568428012349822, 0.2886905506022208, 0.45759243636745583)
(0.8748083221983572, 0.17998173385298988, 0.1270668547461451)
(0.270951656190095, 0.5189488352384384, 0.4744378705349981)
(0.4986505483819149, 0.5631054075457654, 0.9154778037215475)
(0.18055400304792246, 0.7227812933057813, 0.6182934937568797)
(0.4161047397327431, 0.5443193031960911, 0.7040468947902597)
(0.5578766242022859, 0.32126088916833917, 0.32909364125059193)
(0.26416102783647266, 0.023031481260522013, 0.7797334944157732)
(0.7538059541537935, 0.990560011325476, 0.3515035404288579)
(0.040321289683776795, 0.1403996675610517, 0.12451186908940404)
(0.9033398842607403, 0.41741565921839685, 0.21327459910021151)
(0.7949322173890081, 0.580724523120212, 0.1509293252666578)
(0.942560929858497, 0.12037869935480683, 0.6090920701236585)
(0.9158369191466449, 0.9999006601393713, 0.6054527189698442)
(0.9821224934238828, 0.45385052822369853, 0.525951987030526)
(0.8855299971639575, 0.6543391598191601, 0.44825171484021953)
(0.29523438809491054, 0.2153077263759824, 0.9403333768670035)
(0.8175747402141024, 0.47887619951888394, 0.7307656222006066)
(0.841927291976007, 0.4096306156942914, 0.6179088229398629)
(0.30427667978926687, 0.4093165425042101, 0.1606837905457208)
(0.9668792007617403, 0.09865264094353088, 0.9182031238216722)
(0.7402907110247634, 0.0967363132711716, 0.9891750746657185)
(0.063822315030021, 0.5881040722332156, 0.6086823121318139)
(0.05373198135009771, 0.8319016173219506, 0.3125171813190817)
(0.9656794830977546, 0.8741400297382531, 0.10678036530140733)
(0.9685594203162832, 0.19584555085144784, 0.8114363735270524)
(0.38119150079709874, 0.8800843196342781, 0.7894101468478891)
(0.5322410209306607, 0.40530332040908135, 0.6367295640955095)
(0.10860883622639228, 0.534550486231867, 0.2054493770097855)
(0.29275668205533456, 0.7349560154974423, 0.7922794679180125)
(0.7084411496629716, 0.35332509851923233, 0.024042139742542656)
(0.5416242070381998, 0.20564260778832644, 0.5590264670416435)
(0.9846596420393245, 0.7060081174473835, 0.6774132976190054)
(0.9608822249252493, 0.9940552389894898, 0.07156509831019509)
(0.42127587128943644, 0.7959932779257917, 0.2221099250841122)
(0.9338944786512641, 0.2645690533418945, 0.39812958444934454)
(0.5707180545057888, 0.788258540417822, 0.4231227553892135)
(0.5601738706478608, 0.09255377727127534, 0.18893624125118946)
(0.4214642772640075, 0.05690681906337236, 0.9632594103371463)
(0.8173386632743482, 0.11837433367918404, 0.49842218416397566)
(0.44865156632061176, 0.7951714824357478, 0.6001935643608473)
(0.47909404693115243, 0.6083005772096414, 0.5880593444836604)
(0.5764113680605633, 0.12671010021578766, 0.8712775357055189)
(0.8401760761340124, 0.8448713350715165, 0.31632804764098876)
(0.7051142201413756, 0.6582511265262455, 0.9562963380722562)
(0.24789392558509493, 0.9762931039740826, 0.7562013567572522)
(0.3843731684964047, 0.2532324815247551, 0.31421323190516337)
(0.31363367373698126, 0.4865382421165596, 0.9919155777030901)
(0.10842257064463523, 0.9484447882103116, 0.14477468206753652)
(0.9062258440440193, 0.4657213857429672, 0.47459916368619903)
(0.4058946468082869, 0.053454432649432726, 0.11787661366567392)
(0.5856845139844435, 0.04464214964218005, 0.2667888864661988)
(0.5073652328441624, 0.3748458875042697, 0.17648672031350932)
(0.9008288093756287, 0.15904549068430318, 0.07980311743132829)
(0.1938404898633478, 0.5862801122369139, 0.9821672789812227)
(0.5108298220782482, 0.8858841013863684, 0.4911201686217844)
(0.626010056099092, 0.873516923150747, 0.6988885541756052)
(0.4026068788497795, 0.4689875920425025, 0.6406230685435441)
(0.1378442540552306, 0.9560065318821687, 0.40374899999652036)
(0.40100312157720486, 0.5185217056561628, 0.3343728579360409)
(0.845120305140224, 0.5242998840810419, 0.8799907590079648)
(0.2787484425197041, 0.22122753617922364, 0.9130522019781333)
(0.9966341337238028, 0.17136922503629537, 0.009364787611291558)
(0.6348306869362048, 0.7032739282264083, 0.23486911528967847)
(0.3419199218690149, 0.415087912567483, 0.18557813459491868)
(0.5127606760036586, 0.13282321804620734, 0.8230040404218697)
(0.5559399144539469, 0.17771906658434755, 0.3953485702341669)
(0.5580841544297096, 0.29945491156782644, 0.6509467565293506)
(0.3804551558732222, 0.5280032018209905, 0.32343717384150306)
(0.6683696334157792, 0.5999198360561436, 0.2341805230705749)
(0.458523840650354, 0.41930478963004947, 0.7533611541249159)
(0.8583050621226681, 0.5663685489058807, 0.5334764459703872)
(0.7342005820132621, 0.9224167337976313, 0.4636574812514206)
(0.8900470436769409, 0.9174573150338761, 0.8737097101967657)
(0.007626598898815229, 0.22857920510346874, 0.8322928181684011)
